0.291786, 0.330888, 0.096548, 0.085139, 0.109487,0.028171, 0.031947, 0.009322, 0.024842, 0.036228,0.184581
0.314196, 0.311013, 0.097719, 0.098719, 0.096729,0.030703, 0.030392, 0.009549, 0.031017, 0.030084,0.170847
0.066113, 0.619343, 0.040947, 0.004371, 0.383585,0.002707, 0.025360, 0.001677, 0.000289, 0.237571,0.376091
0.268499, 0.793501, 0.213055, 0.072092, 0.629644,0.057205, 0.169059, 0.045392, 0.019357, 0.499624,0.439479
0.589041, 0.403363, 0.237597, 0.346969, 0.162702,0.139955, 0.095838, 0.056452, 0.204379, 0.065628,0.151242
0.816770, 0.195309, 0.159523, 0.667113, 0.038146,0.130293, 0.031156, 0.025448, 0.544878, 0.007450,0.038076
0.750947, 0.432802, 0.325011, 0.563922, 0.187317,0.244066, 0.140665, 0.105632, 0.423475, 0.081071,0.068567
0.760898, 0.461297, 0.351000, 0.578965, 0.212795,0.267075, 0.161915, 0.123201, 0.440533, 0.098162,0.058034
0.490105, 0.245625, 0.120382, 0.240203, 0.060332,0.059000, 0.029569, 0.014492, 0.117725, 0.014819,0.114214
0.297043, 0.334962, 0.099498, 0.088234, 0.112199,0.029555, 0.033328, 0.009900, 0.026209, 0.037583,0.186137
0.437917, 0.699564, 0.306351, 0.191772, 0.489390,0.134156, 0.214312, 0.093851, 0.083980, 0.342359,0.322713
0.987557, 0.245552, 0.242497, 0.975269, 0.060296,0.239479, 0.059546, 0.058805, 0.963134, 0.014806,-0.027375
0.454168, 0.807671, 0.366818, 0.206269, 0.652332,0.166597, 0.296268, 0.134556, 0.093681, 0.526869,0.353975
0.680321, 0.050044, 0.034046, 0.462836, 0.002504,0.023162, 0.001704, 0.001159, 0.314877, 0.000125,0.015052
0.022043, 0.765849, 0.016881, 0.000486, 0.586525,0.000372, 0.012928, 0.000285, 0.000011, 0.449189,0.465180
0.365150, 0.313828, 0.114594, 0.133334, 0.098488,0.041844, 0.035963, 0.013132, 0.048687, 0.030908,0.165587
0.096737, 0.679346, 0.065718, 0.009358, 0.461511,0.006357, 0.044645, 0.004319, 0.000905, 0.313525,0.409329
0.624842, 0.162850, 0.101756, 0.390427, 0.026520,0.063581, 0.016571, 0.010354, 0.243955, 0.004319,0.061187
0.298688, 0.893341, 0.266830, 0.089215, 0.798058,0.079699, 0.238371, 0.071198, 0.026647, 0.712938,0.481829
0.956352, 0.887729, 0.848981, 0.914608, 0.788063,0.811925, 0.753666, 0.720769, 0.874687, 0.699587,-0.501386
0.296704, 0.773121, 0.229388, 0.088033, 0.597717,0.068060, 0.177345, 0.052619, 0.026120, 0.462107,0.418721
0.083039, 0.047651, 0.003957, 0.006895, 0.002271,0.000329, 0.000189, 0.000016, 0.000573, 0.000108,0.029788
0.205923, 0.843936, 0.173786, 0.042404, 0.712228,0.035787, 0.146664, 0.030202, 0.008732, 0.601075,0.489006
0.508948, 0.696028, 0.354242, 0.259028, 0.484456,0.180291, 0.246563, 0.125488, 0.131832, 0.337195,0.277139
0.089561, 0.805991, 0.072186, 0.008021, 0.649621,0.006465, 0.058181, 0.005211, 0.000718, 0.523588,0.485707
0.030990, 0.527479, 0.016347, 0.000960, 0.278234,0.000507, 0.008623, 0.000267, 0.000030, 0.146762,0.323175
0.505554, 0.018548, 0.009377, 0.255585, 0.000344,0.004740, 0.000174, 0.000088, 0.129212, 0.000006,0.008499
0.773031, 0.959723, 0.741895, 0.597577, 0.921067,0.573508, 0.712013, 0.550408, 0.461945, 0.883969,-0.175833
0.826218, 0.453351, 0.374567, 0.682637, 0.205528,0.309474, 0.169811, 0.140301, 0.564007, 0.093176,0.004850
0.009766, 0.848261, 0.008284, 0.000095, 0.719546,0.000081, 0.007027, 0.000069, 0.000001, 0.610363,0.515802
0.219200, 0.374916, 0.082182, 0.048049, 0.140562,0.018014, 0.030811, 0.006754, 0.010532, 0.052699,0.219423
0.162089, 0.315938, 0.051210, 0.026273, 0.099817,0.008301, 0.016179, 0.002622, 0.004259, 0.031536,0.190836
0.054262, 0.786930, 0.042700, 0.002944, 0.619260,0.002317, 0.033602, 0.001823, 0.000160, 0.487314,0.476692
0.478788, 0.352950, 0.168988, 0.229238, 0.124574,0.080909, 0.059644, 0.028557, 0.109756, 0.043968,0.164850
0.680271, 0.435139, 0.296013, 0.462769, 0.189346,0.201369, 0.128807, 0.087624, 0.314808, 0.082392,0.113755
0.240679, 0.976975, 0.235137, 0.057926, 0.954480,0.056593, 0.229723, 0.055290, 0.013942, 0.932503,0.554046
0.208261, 0.323718, 0.067418, 0.043373, 0.104793,0.014040, 0.021824, 0.004545, 0.009033, 0.033923,0.191409
0.024626, 0.414184, 0.010200, 0.000606, 0.171548,0.000251, 0.004225, 0.000104, 0.000015, 0.071052,0.255833
0.167654, 0.533574, 0.089456, 0.028108, 0.284701,0.014998, 0.047731, 0.008002, 0.004712, 0.151909,0.316703
0.110212, 0.257215, 0.028348, 0.012147, 0.066160,0.003124, 0.007292, 0.000804, 0.001339, 0.017017,0.158533
0.339565, 0.141203, 0.047947, 0.115304, 0.019938,0.016281, 0.006770, 0.002299, 0.039153, 0.002815,0.077327
0.784694, 0.845119, 0.663160, 0.615745, 0.714226,0.520378, 0.560449, 0.439781, 0.483171, 0.603606,-0.127247
0.159750, 0.557725, 0.089097, 0.025520, 0.311057,0.014233, 0.049691, 0.007938, 0.004077, 0.173484,0.331624
0.804842, 0.985968, 0.793548, 0.647770, 0.972134,0.638681, 0.782414, 0.629719, 0.521352, 0.958493,-0.268868
0.011076, 0.814608, 0.009023, 0.000123, 0.663586,0.000100, 0.007350, 0.000081, 0.000001, 0.540562,0.495043
0.834229, 0.230277, 0.192104, 0.695939, 0.053027,0.160258, 0.044237, 0.036904, 0.580572, 0.012211,0.035571
0.189524, 0.996318, 0.188826, 0.035919, 0.992650,0.035787, 0.188131, 0.035655, 0.006808, 0.988995,0.587401
0.546214, 0.243785, 0.133159, 0.298350, 0.059431,0.072733, 0.032462, 0.017731, 0.162963, 0.014488,0.104993
0.783249, 0.025002, 0.019583, 0.613479, 0.000625,0.015338, 0.000490, 0.000383, 0.480506, 0.000016,0.005207
0.596735, 0.463520, 0.276599, 0.356092, 0.214851,0.165056, 0.128209, 0.076507, 0.212493, 0.099588,0.163510
0.460142, 0.837414, 0.385329, 0.211730, 0.701262,0.177306, 0.322680, 0.148478, 0.097426, 0.587247,0.360224
0.440495, 0.668402, 0.294428, 0.194036, 0.446762,0.129694, 0.196796, 0.086688, 0.085472, 0.298617,0.308924
0.161132, 0.465121, 0.074946, 0.025963, 0.216337,0.012076, 0.034859, 0.005617, 0.004184, 0.100623,0.277990
0.082586, 0.328786, 0.027153, 0.006820, 0.108100,0.002242, 0.008928, 0.000737, 0.000563, 0.035542,0.202894
0.998695, 0.192798, 0.192547, 0.997391, 0.037171,0.192295, 0.037123, 0.037074, 0.996089, 0.007167,-0.013212
0.586001, 0.338259, 0.198220, 0.343397, 0.114419,0.116157, 0.067050, 0.039291, 0.201231, 0.038703,0.132204
0.334001, 0.370695, 0.123812, 0.111557, 0.137415,0.041353, 0.045897, 0.015330, 0.037260, 0.050939,0.200089
0.183378, 0.493751, 0.090543, 0.033628, 0.243790,0.016604, 0.044706, 0.008198, 0.006167, 0.120372,0.291793
0.928420, 0.988220, 0.917483, 0.861963, 0.976579,0.851809, 0.906675, 0.841774, 0.800263, 0.965074,-0.532341
0.479720, 0.939496, 0.450695, 0.230131, 0.882652,0.216207, 0.423426, 0.203126, 0.110398, 0.829248,0.376826
0.802828, 0.313949, 0.252047, 0.644532, 0.098564,0.202350, 0.079130, 0.063528, 0.517448, 0.030944,0.046279
0.169772, 0.992351, 0.168474, 0.028823, 0.984761,0.028602, 0.167185, 0.028383, 0.004893, 0.977229,0.593002
0.310267, 0.715987, 0.222147, 0.096266, 0.512637,0.068925, 0.159054, 0.049349, 0.029868, 0.367041,0.384313
0.236136, 0.093516, 0.022082, 0.055760, 0.008745,0.005214, 0.002065, 0.000488, 0.013167, 0.000818,0.055318
0.740989, 0.832871, 0.617148, 0.549065, 0.693674,0.457300, 0.514005, 0.380872, 0.406851, 0.577741,-0.033116
0.557036, 0.201131, 0.112037, 0.310289, 0.040454,0.062409, 0.022534, 0.012552, 0.172842, 0.008136,0.085235
0.670285, 0.997531, 0.668630, 0.449282, 0.995068,0.448173, 0.666979, 0.447066, 0.301147, 0.992611,0.049095
0.869533, 0.831417, 0.722944, 0.756088, 0.691254,0.628624, 0.601068, 0.522648, 0.657443, 0.574720,-0.288849
0.462652, 0.952119, 0.440500, 0.214047, 0.906531,0.203798, 0.419408, 0.194040, 0.099029, 0.863125,0.399083
0.160202, 0.461347, 0.073909, 0.025665, 0.212841,0.011840, 0.034098, 0.005463, 0.004112, 0.098193,0.275905
0.144917, 0.746203, 0.108138, 0.021001, 0.556819,0.015671, 0.080693, 0.011694, 0.003043, 0.415500,0.443630
0.799606, 0.478918, 0.382946, 0.639370, 0.229363,0.306206, 0.183400, 0.146648, 0.511244, 0.109846,0.021310
0.116898, 0.982984, 0.114909, 0.013665, 0.966258,0.013433, 0.112953, 0.013204, 0.001597, 0.949816,0.594216
0.972669, 0.045317, 0.044079, 0.946086, 0.002054,0.042874, 0.001998, 0.001943, 0.920229, 0.000093,-0.000117
0.971204, 0.452389, 0.439362, 0.943237, 0.204656,0.426710, 0.198763, 0.193039, 0.916076, 0.092584,-0.140257
0.984813, 0.774032, 0.762277, 0.969857, 0.599125,0.750700, 0.590026, 0.581066, 0.955128, 0.463742,-0.450422
0.766338, 0.154586, 0.118465, 0.587274, 0.023897,0.090784, 0.018313, 0.014034, 0.450050, 0.003694,0.040082
0.766383, 0.076605, 0.058709, 0.587343, 0.005868,0.044993, 0.004497, 0.003447, 0.450129, 0.000450,0.018234
0.870572, 0.002519, 0.002193, 0.757896, 0.000006,0.001909, 0.000006, 0.000005, 0.659803, 0.000000,0.000307
0.170121, 0.611561, 0.104039, 0.028941, 0.374007,0.017699, 0.063626, 0.010824, 0.004923, 0.228728,0.361298
0.835390, 0.727157, 0.607460, 0.697877, 0.528757,0.507466, 0.441718, 0.369007, 0.582999, 0.384489,-0.146761
0.812692, 0.505675, 0.410958, 0.660468, 0.255707,0.333982, 0.207811, 0.168887, 0.536757, 0.129305,0.000249
0.724688, 0.682225, 0.494400, 0.525172, 0.465431,0.358286, 0.337292, 0.244431, 0.380586, 0.317529,0.050317
0.337092, 0.187340, 0.063151, 0.113631, 0.035096,0.021288, 0.011831, 0.003988, 0.038304, 0.006575,0.102156
0.634344, 0.497294, 0.315456, 0.402392, 0.247301,0.200107, 0.156874, 0.099512, 0.255255, 0.122981,0.148689
0.648686, 0.779262, 0.505496, 0.420794, 0.607249,0.327908, 0.393914, 0.255526, 0.272963, 0.473205,0.139517
0.243497, 0.448292, 0.109158, 0.059291, 0.200966,0.026580, 0.048935, 0.011915, 0.014437, 0.090091,0.256755
0.258180, 0.360395, 0.093047, 0.066657, 0.129884,0.024023, 0.033534, 0.008658, 0.017209, 0.046810,0.205857
0.431276, 0.230849, 0.099560, 0.185999, 0.053291,0.042938, 0.022983, 0.009912, 0.080217, 0.012302,0.114565
0.405712, 0.402480, 0.163291, 0.164602, 0.161991,0.066249, 0.065721, 0.026664, 0.066781, 0.065198,0.203329
0.683238, 0.390525, 0.266822, 0.466815, 0.152510,0.182303, 0.104201, 0.071194, 0.318946, 0.059559,0.107390
0.176512, 0.449576, 0.079356, 0.031157, 0.202119,0.014007, 0.035676, 0.006297, 0.005500, 0.090868,0.267299
0.545111, 0.942895, 0.513982, 0.297145, 0.889051,0.280177, 0.484631, 0.264177, 0.161977, 0.838282,0.294999
0.526181, 0.415683, 0.218725, 0.276867, 0.172792,0.115089, 0.090920, 0.047840, 0.145682, 0.071827,0.177593
0.945414, 0.696302, 0.658294, 0.893808, 0.484837,0.622360, 0.458372, 0.433351, 0.845018, 0.337593,-0.312273
0.027244, 0.780804, 0.021272, 0.000742, 0.609655,0.000580, 0.016610, 0.000453, 0.000020, 0.476021,0.474106
0.423459, 0.839936, 0.355679, 0.179318, 0.705493,0.150615, 0.298747, 0.126507, 0.075934, 0.592569,0.388339
0.286479, 0.148147, 0.042441, 0.082070, 0.021947,0.012158, 0.006288, 0.001801, 0.023511, 0.003251,0.084656
0.522161, 0.623571, 0.325605, 0.272652, 0.388841,0.170018, 0.203038, 0.106018, 0.142368, 0.242470,0.247210
0.335486, 0.156505, 0.052505, 0.112551, 0.024494,0.017615, 0.008217, 0.002757, 0.037759, 0.003833,0.085858
0.120865, 0.984173, 0.118952, 0.014608, 0.968596,0.014377, 0.117070, 0.014150, 0.001766, 0.953266,0.594547
0.935767, 0.364362, 0.340958, 0.875660, 0.132760,0.319057, 0.124232, 0.116252, 0.819413, 0.048373,-0.050212
0.432465, 0.193947, 0.083875, 0.187026, 0.037615,0.036273, 0.016267, 0.007035, 0.080882, 0.007295,0.095841
0.724757, 0.863741, 0.626002, 0.525273, 0.746049,0.453700, 0.540704, 0.391879, 0.380695, 0.644393,-0.015296
0.424796, 0.130469, 0.055423, 0.180452, 0.017022,0.023543, 0.007231, 0.003072, 0.076655, 0.002221,0.065030
0.266222, 0.108035, 0.028761, 0.070874, 0.011671,0.007657, 0.003107, 0.000827, 0.018868, 0.001261,0.062747
0.520994, 0.442734, 0.230662, 0.271435, 0.196013,0.120173, 0.102122, 0.053205, 0.141416, 0.086782,0.189194
0.557611, 0.066104, 0.036861, 0.310930, 0.004370,0.020554, 0.002437, 0.001359, 0.173378, 0.000289,0.027149
0.385629, 0.083792, 0.032313, 0.148710, 0.007021,0.012461, 0.002708, 0.001044, 0.057347, 0.000588,0.044194
0.481787, 0.331043, 0.159492, 0.232119, 0.109589,0.076841, 0.052799, 0.025438, 0.111832, 0.036279,0.154521
0.780095, 0.509031, 0.397093, 0.608548, 0.259113,0.309770, 0.202133, 0.157683, 0.474725, 0.131897,0.031744
0.111847, 0.203554, 0.022767, 0.012510, 0.041434,0.002546, 0.004634, 0.000518, 0.001399, 0.008434,0.125800
0.348968, 0.398326, 0.139003, 0.121778, 0.158664,0.048508, 0.055369, 0.019322, 0.042497, 0.063200,0.212066
0.351701, 0.871129, 0.306377, 0.123693, 0.758866,0.107753, 0.266893, 0.093867, 0.043503, 0.661070,0.445219
0.021898, 0.687187, 0.015048, 0.000480, 0.472226,0.000330, 0.010341, 0.000226, 0.000011, 0.324508,0.418009
0.027634, 0.142763, 0.003945, 0.000764, 0.020381,0.000109, 0.000563, 0.000016, 0.000021, 0.002910,0.089615
0.671360, 0.963401, 0.646789, 0.450724, 0.928142,0.434228, 0.623117, 0.418336, 0.302598, 0.894173,0.058526
0.507125, 0.103825, 0.052652, 0.257176, 0.010780,0.026701, 0.005467, 0.002772, 0.130420, 0.001119,0.045824
0.157348, 0.231882, 0.036486, 0.024758, 0.053769,0.005741, 0.008460, 0.001331, 0.003896, 0.012468,0.141118
0.967566, 0.582144, 0.563263, 0.936183, 0.338892,0.544994, 0.327900, 0.317265, 0.905819, 0.197284,-0.244473
0.362351, 0.233787, 0.084713, 0.131298, 0.054657,0.030696, 0.019805, 0.007176, 0.047576, 0.012778,0.123687
0.690179, 0.883345, 0.609666, 0.476347, 0.780299,0.420779, 0.538546, 0.371693, 0.328765, 0.689273,0.046051
0.676521, 0.247790, 0.167635, 0.457681, 0.061400,0.113409, 0.041538, 0.028102, 0.309631, 0.015214,0.081182
0.949450, 0.062150, 0.059008, 0.901454, 0.003863,0.056025, 0.003667, 0.003482, 0.855885, 0.000240,0.003199
0.331582, 0.431237, 0.142991, 0.109947, 0.185965,0.047413, 0.061663, 0.020446, 0.036456, 0.080195,0.232307
0.393193, 0.111677, 0.043911, 0.154600, 0.012472,0.017265, 0.004904, 0.001928, 0.060788, 0.001393,0.058165
0.940268, 0.505040, 0.474873, 0.884104, 0.255065,0.446508, 0.239830, 0.225504, 0.831295, 0.128818,-0.144118
0.315231, 0.289236, 0.091176, 0.099370, 0.083657,0.028741, 0.026371, 0.008313, 0.031325, 0.024197,0.158851
0.903366, 0.666931, 0.602483, 0.816070, 0.444797,0.544263, 0.401815, 0.362986, 0.737210, 0.296649,-0.217400
0.160365, 0.925264, 0.148380, 0.025717, 0.856113,0.023795, 0.137290, 0.022017, 0.004124, 0.792130,0.551468
0.354118, 0.187999, 0.066574, 0.125400, 0.035344,0.023575, 0.012516, 0.004432, 0.044406, 0.006645,0.100724
0.068027, 0.025478, 0.001733, 0.004628, 0.000649,0.000118, 0.000044, 0.000003, 0.000315, 0.000017,0.015970
0.151400, 0.575152, 0.087078, 0.022922, 0.330800,0.013184, 0.050083, 0.007583, 0.003470, 0.190260,0.342727
0.129303, 0.308748, 0.039922, 0.016719, 0.095325,0.005162, 0.012326, 0.001594, 0.002162, 0.029432,0.188666
0.807034, 0.096868, 0.078176, 0.651304, 0.009383,0.063091, 0.007573, 0.006112, 0.525625, 0.000909,0.020844
0.890892, 0.169385, 0.150904, 0.793689, 0.028691,0.134439, 0.025561, 0.022772, 0.707091, 0.004860,0.019621
0.330656, 0.581071, 0.192134, 0.109333, 0.337644,0.063530, 0.111644, 0.036916, 0.036152, 0.196195,0.309443
0.052730, 0.007177, 0.000378, 0.002781, 0.000052,0.000020, 0.000003, 0.000000, 0.000147, 0.000000,0.004508
0.828861, 0.002180, 0.001807, 0.687011, 0.000005,0.001498, 0.000004, 0.000003, 0.569436, 0.000000,0.000370
0.069327, 0.160443, 0.011123, 0.004806, 0.025742,0.000771, 0.001785, 0.000124, 0.000333, 0.004130,0.100204
0.433417, 0.462519, 0.200464, 0.187850, 0.213924,0.086884, 0.092718, 0.040186, 0.081417, 0.098944,0.224690
0.272120, 0.373685, 0.101687, 0.074050, 0.139640,0.027671, 0.037999, 0.010340, 0.020150, 0.052182,0.210862
0.967559, 0.587351, 0.568297, 0.936170, 0.344981,0.549861, 0.333790, 0.322961, 0.905800, 0.202625,-0.249125
0.662921, 0.870925, 0.577354, 0.439464, 0.758510,0.382740, 0.502832, 0.333338, 0.291330, 0.660606,0.101449
0.254282, 0.823286, 0.209347, 0.064660, 0.677800,0.053233, 0.172353, 0.043826, 0.016442, 0.558023,0.460776
0.796189, 0.608401, 0.484402, 0.633917, 0.370152,0.385675, 0.294711, 0.234645, 0.504717, 0.225201,-0.020458
0.011285, 0.864216, 0.009753, 0.000127, 0.746868,0.000110, 0.008428, 0.000095, 0.000001, 0.645455,0.525705
0.633879, 0.162685, 0.103123, 0.401803, 0.026466,0.065367, 0.016777, 0.010634, 0.254694, 0.004306,0.060068
0.439368, 0.763182, 0.335317, 0.193044, 0.582446,0.147328, 0.255908, 0.112438, 0.084817, 0.444512,0.347043
0.471433, 0.246402, 0.116162, 0.222249, 0.060714,0.054763, 0.028623, 0.013494, 0.104776, 0.014960,0.117153
0.860050, 0.362325, 0.311618, 0.739686, 0.131280,0.268007, 0.112907, 0.097106, 0.636167, 0.047566,0.005822
0.415787, 0.190706, 0.079293, 0.172879, 0.036369,0.032969, 0.015122, 0.006287, 0.071881, 0.006936,0.095803
0.943396, 0.468518, 0.441998, 0.889997, 0.219509,0.416979, 0.207084, 0.195362, 0.839620, 0.102844,-0.121242
0.197883, 0.772258, 0.152816, 0.039158, 0.596382,0.030240, 0.118014, 0.023353, 0.007749, 0.460560,0.449722
0.470698, 0.267209, 0.125775, 0.221556, 0.071401,0.059202, 0.033608, 0.015819, 0.104286, 0.019079,0.127130
0.932701, 0.904114, 0.843268, 0.869931, 0.817423,0.786517, 0.762411, 0.711101, 0.811385, 0.739044,-0.471898
0.729728, 0.204821, 0.149464, 0.532503, 0.041952,0.109068, 0.030613, 0.022339, 0.388583, 0.008593,0.058595
0.277799, 0.697287, 0.193706, 0.077172, 0.486209,0.053811, 0.135069, 0.037522, 0.021438, 0.339028,0.384702
0.792172, 0.940720, 0.745213, 0.627537, 0.884955,0.590337, 0.701037, 0.555342, 0.497118, 0.832495,-0.207074
0.568212, 0.046455, 0.026396, 0.322865, 0.002158,0.014999, 0.001226, 0.000697, 0.183456, 0.000100,0.018938
0.764006, 0.364401, 0.278405, 0.583705, 0.132788,0.212703, 0.101451, 0.077509, 0.445955, 0.048388,0.064127
0.654856, 0.775291, 0.507704, 0.428836, 0.601076,0.332473, 0.393618, 0.257763, 0.280826, 0.466009,0.131043
0.228616, 0.288735, 0.066009, 0.052265, 0.083368,0.015091, 0.019059, 0.004357, 0.011949, 0.024071,0.169306
0.937976, 0.667984, 0.626553, 0.879799, 0.446203,0.587692, 0.418527, 0.392569, 0.825231, 0.298056,-0.274841
0.051916, 0.409409, 0.021255, 0.002695, 0.167616,0.001103, 0.008702, 0.000452, 0.000140, 0.068623,0.252376
0.914386, 0.911966, 0.833889, 0.836101, 0.831683,0.762496, 0.760479, 0.695371, 0.764519, 0.758467,-0.443636
0.771735, 0.330173, 0.254806, 0.595574, 0.109014,0.196642, 0.084130, 0.064926, 0.459625, 0.035994,0.060633
0.102672, 0.715131, 0.073424, 0.010542, 0.511412,0.007539, 0.052508, 0.005391, 0.001082, 0.365727,0.429977
0.798691, 0.300555, 0.240050, 0.637907, 0.090333,0.191726, 0.072148, 0.057624, 0.509490, 0.027150,0.048619
0.487388, 0.269388, 0.131297, 0.237548, 0.072570,0.063992, 0.035370, 0.017239, 0.115778, 0.019549,0.125608
0.567764, 0.420089, 0.238512, 0.322356, 0.176475,0.135418, 0.100196, 0.056888, 0.183022, 0.074135,0.164376
0.173503, 0.297492, 0.051616, 0.030103, 0.088502,0.008955, 0.015355, 0.002664, 0.005223, 0.026329,0.179125
0.624911, 0.451302, 0.282023, 0.390513, 0.203673,0.176239, 0.127278, 0.079537, 0.244036, 0.091918,0.146563
0.994779, 0.417083, 0.414906, 0.989586, 0.173958,0.412740, 0.173050, 0.172147, 0.984420, 0.072555,-0.137826
0.392022, 0.562992, 0.220705, 0.153681, 0.316960,0.086521, 0.124255, 0.048711, 0.060247, 0.178446,0.282773
0.463538, 0.156028, 0.072325, 0.214867, 0.024345,0.033525, 0.011285, 0.005231, 0.099599, 0.003798,0.074047
0.927392, 0.118394, 0.109797, 0.860057, 0.014017,0.101825, 0.012999, 0.012055, 0.797610, 0.001660,0.011124
0.931319, 0.156009, 0.145294, 0.867356, 0.024339,0.135315, 0.022667, 0.021110, 0.807786, 0.003797,0.010989
0.407128, 0.869296, 0.353915, 0.165753, 0.755675,0.144089, 0.307657, 0.125256, 0.067483, 0.656905,0.411834
0.823993, 0.459045, 0.378250, 0.678964, 0.210722,0.311675, 0.173633, 0.143073, 0.559462, 0.096731,0.005022
0.278705, 0.738379, 0.205790, 0.077676, 0.545203,0.057355, 0.151951, 0.042349, 0.021649, 0.402566,0.406371
0.371011, 0.050439, 0.018714, 0.137649, 0.002544,0.006943, 0.000944, 0.000350, 0.051069, 0.000128,0.027077
0.068552, 0.473683, 0.032472, 0.004699, 0.224376,0.002226, 0.015381, 0.001054, 0.000322, 0.106283,0.290019
0.765570, 0.867242, 0.663935, 0.586098, 0.752109,0.508289, 0.575792, 0.440809, 0.448699, 0.652261,-0.101073
0.774238, 0.252959, 0.195850, 0.599444, 0.063988,0.151635, 0.049542, 0.038357, 0.464113, 0.016186,0.055688
0.136630, 0.342002, 0.046728, 0.018668, 0.116965,0.006384, 0.015981, 0.002183, 0.002551, 0.040002,0.208025
0.673048, 0.310133, 0.208734, 0.452994, 0.096182,0.140488, 0.064735, 0.043570, 0.304887, 0.029829,0.097569
0.639494, 0.297959, 0.190543, 0.408953, 0.088779,0.121851, 0.056774, 0.036307, 0.261523, 0.026453,0.104627
0.761435, 0.634273, 0.482958, 0.579783, 0.402303,0.367741, 0.306327, 0.233248, 0.441467, 0.255170,0.015452
0.715042, 0.153457, 0.109728, 0.511285, 0.023549,0.078460, 0.016839, 0.012040, 0.365590, 0.003614,0.046831
0.197265, 0.178580, 0.035228, 0.038913, 0.031891,0.006949, 0.006291, 0.001241, 0.007676, 0.005695,0.107266
0.309485, 0.124657, 0.038580, 0.095781, 0.015539,0.011940, 0.004809, 0.001488, 0.029643, 0.001937,0.070151
0.296973, 0.240805, 0.071513, 0.088193, 0.057987,0.021237, 0.017221, 0.005114, 0.026191, 0.013964,0.135184
0.280666, 0.704102, 0.197618, 0.078774, 0.495759,0.055465, 0.139143, 0.039053, 0.022109, 0.349065,0.387479
0.110100, 0.104659, 0.011523, 0.012122, 0.010954,0.001269, 0.001206, 0.000133, 0.001335, 0.001146,0.064978
0.163146, 0.388805, 0.063432, 0.026617, 0.151169,0.010349, 0.024663, 0.004024, 0.004342, 0.058775,0.233482
